Date,Borough,"Proportion ""Good Job"" local",Proportion Contact ward officer,Proportion Informed local,Proportion Listen to concerns,Proportion Relied on to be there,Proportion Treat everyone fairly,Proportion Trust MPS,Proportion Understand issues,stops_cleaned_Age_Group_10-14,stops_cleaned_Age_Group_15-19,stops_cleaned_Age_Group_20-24,stops_cleaned_Age_Group_25-29,stops_cleaned_Age_Group_30-34,stops_cleaned_Age_Group_35-39,stops_cleaned_Age_Group_40-44,stops_cleaned_Age_Group_45+,stops_cleaned_Age_Group_<10,stops_cleaned_Age_Group_Unknown,stops_cleaned_Search Type_STOP_SEARCH ,stops_cleaned_Subject_Person,stops_cleaned_Subject_Person and Vehicle,stops_cleaned_Subject_Vehicle,stops_cleaned_Reason for Stop_A Stolen property (s.1 PACE),stops_cleaned_Reason for Stop_B Drugs (s.23 Misuse of Drugs Act),stops_cleaned_Reason for Stop_C Firearms (s.47 Firearms Act),stops_cleaned_Reason for Stop_D Weapons Point & Blades (s.1 PACE s.139 CJ Act),stops_cleaned_Reason for Stop_F Going equipped (s.1 PACE),stops_cleaned_Reason for Stop_K s.60 CJPO Weapons,stops_cleaned_Reason for Stop_L Articles to cause Criminal Damage (s.1 PACE),stops_cleaned_Reason for Stop_N Terrorism (s.43 & s.43A TACT),stops_cleaned_Reason for Stop_O Other Object (see Annex A of code A PACE),stops_cleaned_Reason for Stop_Q Terrorism (s.47A TACT),stops_cleaned_Reason for Stop_Y Psychoactive Substances,stops_cleaned_Reason for Stop_Z Fireworks (s.1 PACE),stops_cleaned_Outcome_1 No further action,stops_cleaned_Outcome_11 Penalty Notice (PND/FPN),stops_cleaned_Outcome_12 Postal Charge Requisition / Summons,stops_cleaned_Outcome_13 Community resolution,stops_cleaned_Outcome_14 Caution (simple or conditional),stops_cleaned_Outcome_4 Arrested,stops_cleaned_Outcome Reason_                                                  ,stops_cleaned_Outcome Reason_B Drugs                                           ,stops_cleaned_Outcome Reason_C Firearms Offences                               ,stops_cleaned_Outcome Reason_D Weapons Points & Blades Offences               ,stops_cleaned_Outcome Reason_I Immigration Offences                            ,stops_cleaned_Outcome Reason_L Criminal Damage Act Offences                    ,stops_cleaned_Outcome Reason_N Terrorism offences                              ,stops_cleaned_Outcome Reason_Not Applicable                                    ,stops_cleaned_Outcome Reason_O Other Offence (not listed above),stops_cleaned_Outcome Reason_P Public Order Offences (inc s.1-5 POA Drunkeness Assault on Police & Breach of the Peace),stops_cleaned_Outcome Reason_R Road Traffic Offences                           ,stops_cleaned_Outcome Reason_T Theft Fraud & Counterfeit Offences             ,stops_cleaned_Outcome Reason_V Violence (inc Common Assault ABH and GBH)      ,stops_cleaned_Outcome Reason_W Criminal Justice Offences (inc Recall Wanted Circulations Wanted on Warrant & Bail Act offences),stops_cleaned_Outcome Reason_Y Psychoactive Substances                         ,stops_cleaned_Outcome Reason_Z Fireworks Offences                              ,stops_cleaned_Gender_F                                                 ,stops_cleaned_Gender_M                                                 ,stops_cleaned_Gender_U                                                 ,stops_cleaned_Gender_V                                                 ,stops_cleaned_Ethnic Appearance Code_0 Unknown,stops_cleaned_Ethnic Appearance Code_1 White - North European,stops_cleaned_Ethnic Appearance Code_2 White - South European,stops_cleaned_Ethnic Appearance Code_3 Black,stops_cleaned_Ethnic Appearance Code_4 Asian,stops_cleaned_Ethnic Appearance Code_5 Chinese Japanese or South East Asian,stops_cleaned_Ethnic Appearance Code_6 Middle Eastern,stops_cleaned_EA Group_Asian,stops_cleaned_EA Group_Black,stops_cleaned_EA Group_Other,stops_cleaned_EA Group_White,stops_cleaned_Self-defined Ethnicity Code_A1 Indian,stops_cleaned_Self-defined Ethnicity Code_A2 Pakistani,stops_cleaned_Self-defined Ethnicity Code_A3 Bangladeshi,stops_cleaned_Self-defined Ethnicity Code_A9 Any other As,stops_cleaned_Self-defined Ethnicity Code_B1 Caribbean,stops_cleaned_Self-defined Ethnicity Code_B2 African,stops_cleaned_Self-defined Ethnicity Code_B9 Any other Bl,stops_cleaned_Self-defined Ethnicity Code_M1 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M2 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M3 White and As,stops_cleaned_Self-defined Ethnicity Code_M9 Any other mi,stops_cleaned_Self-defined Ethnicity Code_N1 Officer's pr,stops_cleaned_Self-defined Ethnicity Code_N1 Officer?s pr,stops_cleaned_Self-defined Ethnicity Code_N2 Situation in,stops_cleaned_Self-defined Ethnicity Code_N3 Person does,stops_cleaned_Self-defined Ethnicity Code_N4 Person decli,stops_cleaned_Self-defined Ethnicity Code_O1 Chinese,stops_cleaned_Self-defined Ethnicity Code_O9 Any other et,stops_cleaned_Self-defined Ethnicity Code_W1 British,stops_cleaned_Self-defined Ethnicity Code_W2 Irish,stops_cleaned_Self-defined Ethnicity Code_W9 Any other Wh,stops_cleaned_SDE Group_Asian,stops_cleaned_SDE Group_Black,stops_cleaned_SDE Group_Other,stops_cleaned_SDE Group_White,strengths_cleaned_Rank Constable,strengths_cleaned_Rank PSCO,time_spent_cleaned_Abstraction Type_Aid,time_spent_cleaned_Abstraction Type_CAD,time_spent_cleaned_Abstraction Type_Court,time_spent_cleaned_Abstraction Type_Custody,time_spent_cleaned_Abstraction Type_Local Aid,time_spent_cleaned_Abstraction Type_Not Abstracted,time_spent_cleaned_Abstraction Type_Staffing Up,time_spent_cleaned_Abstraction Type_Training,granular_cleaned_Household_6,granular_cleaned_Household_Buying on mortgage,granular_cleaned_Household_Other,granular_cleaned_Household_Owned outright,granular_cleaned_Household_Rented from Council,granular_cleaned_Household_Rented from Housing Association,granular_cleaned_Household_Rented from Private Landlord,granular_cleaned_Birth country_Non-UK,granular_cleaned_Birth country_UK,granular_cleaned_Disability_No,granular_cleaned_Disability_Yes,granular_cleaned_Religion_Christian,granular_cleaned_Religion_Hindu,granular_cleaned_Religion_Muslim,granular_cleaned_Religion_No religion,granular_cleaned_Religion_Other religion,granular_cleaned_Gender_Female,granular_cleaned_Gender_Male,granular_cleaned_Gender_Other,granular_cleaned_Age_16 to 24,granular_cleaned_Age_16-24,granular_cleaned_Age_25 to 34,granular_cleaned_Age_25-34,granular_cleaned_Age_35 to 44,granular_cleaned_Age_35-44,granular_cleaned_Age_45 to 54,granular_cleaned_Age_45-54,granular_cleaned_Age_55 to 64,granular_cleaned_Age_55-64,granular_cleaned_Age_65 or over,granular_cleaned_Age_65+,granular_cleaned_Age_Refused,granular_cleaned_Orientation_Don't know,granular_cleaned_Orientation_Heterosexual,granular_cleaned_Orientation_Non-Heterosexual,"granular_cleaned_Orientation_Non-Heterosexual (Gay, Lesbian, Bisexual, None of these)",granular_cleaned_Orientation_Refused,granular_cleaned_Ethnicity_Asian,granular_cleaned_Ethnicity_Black,granular_cleaned_Ethnicity_Mixed,granular_cleaned_Ethnicity_Other,granular_cleaned_Ethnicity_Refused,granular_cleaned_Ethnicity_White British,granular_cleaned_Ethnicity_White Other,granular_cleaned_Qualification_A-levels,granular_cleaned_Qualification_BTEC Level 1,granular_cleaned_Qualification_BTEC level 2,granular_cleaned_Qualification_BTEC level 3,granular_cleaned_Qualification_Don't know,granular_cleaned_Qualification_HNC or HND/BTEC level 4,granular_cleaned_Qualification_NVQ/GNVQ,granular_cleaned_Qualification_No qualifications,granular_cleaned_Qualification_Not asked,granular_cleaned_Qualification_O-levels/CSE/GCSEs,"granular_cleaned_Qualification_ONC, OND or City and Guilds",granular_cleaned_Qualification_Other,granular_cleaned_Qualification_Other - please specify,granular_cleaned_Qualification_Post-graduate degree or qualification,granular_cleaned_Qualification_Refused,granular_cleaned_Qualification_Trade apprenticeship,granular_cleaned_Qualification_University Degree (Bachelor degree),granular_cleaned_Employment_Don't know,granular_cleaned_Employment_Full time (31+ hours per week),granular_cleaned_Employment_House Person,granular_cleaned_Employment_House person,granular_cleaned_Employment_Not Working,granular_cleaned_Employment_Not working,granular_cleaned_Employment_Other,granular_cleaned_Employment_Part time (up to 30 hours per week),granular_cleaned_Employment_Refused,granular_cleaned_Employment_Retired,granular_cleaned_Employment_Student/Education,granular_cleaned_Employment_Student/full time education,granular_cleaned_Employment_Unemployed,granular_cleaned_Employment_Unemployed (registered and not registered),granular_cleaned_Employment_Working FT,granular_cleaned_Employment_Working PT,use_of_force_cleaned_CED Used,use_of_force_cleaned_Firearms Aimed,use_of_force_cleaned_SubjectEthnicity_Asian (or Asian British),use_of_force_cleaned_SubjectEthnicity_Black (or Black British),use_of_force_cleaned_SubjectEthnicity_Chinese,use_of_force_cleaned_SubjectEthnicity_Don't know,use_of_force_cleaned_SubjectEthnicity_Mixed,use_of_force_cleaned_SubjectEthnicity_Other,use_of_force_cleaned_SubjectEthnicity_White,use_of_force_cleaned_UseOfForceCount
2018-09-01,Kingston upon Thames,74.0,14.0,45.0,69.0,75.0,83.0,88.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.28125,0.0,0.34375,0.125,0.03125,0.21875,0.40625,0.59375,0.90625,0.09375,0.59375,0.0625,0.0625,0.125,0.15625,0.625,0.375,0.0,0.0,0.03125,0.0,0.21875,0.0,0.1875,0.0,0.0625,0.0,0.15625,0.34375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.03125,0.0,0.53125,0.15625,0.0625,0.03125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.03125,0.03125,0.0,0.125,0.1875,0.0,0.0,0.28125,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.34375,0.03125,0.0,0.03125,0.0,0.40625,0.0625,,,,,,,,,,
2018-09-01,Lambeth,58.0,13.0,37.0,7.0,74.0,69.0,84.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2258064516129032,0.0,0.2580645161290322,0.1290322580645161,0.032258064516129,0.3548387096774194,0.2580645161290322,0.7419354838709677,1.0,0.0,0.5161290322580645,0.0,0.0967741935483871,0.3870967741935484,0.0,0.5483870967741935,0.4516129032258064,0.0,0.0,0.1935483870967742,0.0,0.2580645161290322,0.0,0.1935483870967742,0.0,0.1612903225806451,0.0,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.967741935483871,0.032258064516129,0.0,0.0,0.032258064516129,0.1935483870967742,0.032258064516129,0.0,0.0,0.5161290322580645,0.2258064516129032,0.1290322580645161,0.032258064516129,0.0,0.032258064516129,0.0,0.064516129032258,0.032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.064516129032258,0.1935483870967742,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.032258064516129,0.0,0.0,0.0967741935483871,0.064516129032258,0.0,0.0,0.0,0.5483870967741935,0.1612903225806451,,,,,,,,,,
2018-09-01,Lewisham,65.0,12.0,38.0,69.0,73.0,72.0,81.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1071428571428571,0.0,0.2857142857142857,0.1428571428571428,0.1071428571428571,0.3571428571428571,0.3928571428571428,0.6071428571428571,0.9642857142857144,0.0357142857142857,0.6071428571428571,0.0357142857142857,0.0357142857142857,0.3214285714285714,0.0,0.4642857142857143,0.5357142857142857,0.0,0.0,0.0714285714285714,0.0,0.2142857142857142,0.0,0.25,0.0,0.1071428571428571,0.0,0.1071428571428571,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.0357142857142857,0.0,0.4642857142857143,0.1785714285714285,0.25,0.0,0.0,0.0357142857142857,0.0,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.1785714285714285,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.2857142857142857,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.5357142857142857,0.1071428571428571,,,,,,,,,,
2018-09-01,Merton,72.0,1.0,47.0,71.0,78.0,79.0,89.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,279410.0,0.0,0.0,840.0,0.0,2610.0,255060.0,0.0,1260.0,0.0,0.125,0.0,0.3125,0.15625,0.1875,0.21875,0.34375,0.65625,0.875,0.125,0.65625,0.0,0.03125,0.21875,0.0625,0.46875,0.53125,0.0,0.0,0.0625,0.0,0.1875,0.0,0.1875,0.0,0.0625,0.0,0.15625,0.34375,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.59375,0.21875,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0625,0.125,0.0,0.15625,0.03125,0.0,0.0625,0.125,0.0,0.0,0.34375,0.0,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0,0.28125,0.0,0.0,0.0,0.0,0.4375,0.1875,,,,,,,,,,
2018-09-01,Newham,61.0,11.0,34.0,78.0,76.0,85.0,84.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12,0.08,0.12,0.24,0.0,0.32,0.6,0.4,0.92,0.08,0.44,0.0,0.32,0.12,0.04,0.64,0.36,0.0,0.0,0.0,0.0,0.32,0.0,0.2,0.0,0.2,0.0,0.08,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36,0.2,0.04,0.0,0.0,0.12,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.44,0.12,,,,,,,,,,
2018-09-01,Redbridge,57.0,18.0,46.0,72.0,65.0,8.0,82.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61489.0,88972.0,14970.0,0.0,1080.0,0.0,0.0,188761.0,0.0,1680.0,0.0,0.2413793103448276,0.0,0.3448275862068966,0.0344827586206896,0.1034482758620689,0.2758620689655172,0.4827586206896552,0.4827586206896552,0.8275862068965517,0.1379310344827586,0.4137931034482758,0.0344827586206896,0.2068965517241379,0.0689655172413793,0.2413793103448276,0.3103448275862069,0.6896551724137931,0.0,0.0,0.0689655172413793,0.0,0.2068965517241379,0.0,0.1724137931034483,0.0,0.1379310344827586,0.0,0.1379310344827586,0.2758620689655172,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.4482758620689655,0.0344827586206896,0.0,0.0,0.0,0.3793103448275862,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.0,0.0689655172413793,0.0,0.0,0.0,0.1379310344827586,0.0,0.3793103448275862,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.1379310344827586,0.0,0.0,0.0344827586206896,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,0.2413793103448276,0.0689655172413793,0.0,0.0,0.0,0.4827586206896552,0.0344827586206896,,,,,,,,,,
2018-09-01,Richmond upon Thames,77.0,7.0,41.0,69.0,78.0,77.0,91.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3870967741935484,0.032258064516129,0.2903225806451613,0.0,0.1290322580645161,0.1290322580645161,0.3548387096774194,0.6129032258064516,0.7419354838709677,0.2258064516129032,0.4193548387096774,0.0,0.0967741935483871,0.3870967741935484,0.064516129032258,0.6451612903225806,0.3548387096774194,0.0,0.0,0.0967741935483871,0.0,0.1290322580645161,0.0,0.2258064516129032,0.0,0.2258064516129032,0.0,0.0967741935483871,0.1935483870967742,0.0,0.0,0.0,0.935483870967742,0.032258064516129,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.064516129032258,0.0,0.5806451612903226,0.2580645161290322,0.064516129032258,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.0,0.064516129032258,0.0,0.0,0.064516129032258,0.4193548387096774,0.0,0.064516129032258,0.2580645161290322,0.0,0.0,0.0967741935483871,0.0,0.032258064516129,0.0,0.032258064516129,0.0,0.0,0.1612903225806451,0.032258064516129,0.0,0.064516129032258,0.0,0.4193548387096774,0.1612903225806451,,,,,,,,,,
2018-09-01,Southwark,68.0,12.0,35.0,76.0,76.0,8.0,85.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1379310344827586,0.0689655172413793,0.0689655172413793,0.4137931034482758,0.1724137931034483,0.1379310344827586,0.5172413793103449,0.4482758620689655,0.7586206896551724,0.2413793103448276,0.6551724137931034,0.0,0.0344827586206896,0.3103448275862069,0.0,0.6551724137931034,0.3448275862068966,0.0,0.0,0.0689655172413793,0.0,0.0689655172413793,0.0,0.2413793103448276,0.0,0.1724137931034483,0.0,0.2413793103448276,0.2068965517241379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0344827586206896,0.2413793103448276,0.0,0.0,0.0,0.4137931034482758,0.2758620689655172,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0,0.0,0.1034482758620689,0.1724137931034483,0.0,0.0689655172413793,0.0,0.0,0.0689655172413793,0.1379310344827586,0.0,0.0344827586206896,0.3103448275862069,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0344827586206896,0.0,0.0,0.2068965517241379,0.0,0.0,0.0344827586206896,0.0,0.2758620689655172,0.2758620689655172,,,,,,,,,,
2018-09-01,Sutton,72.0,14.0,48.0,74.0,79.0,81.0,91.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3823529411764705,0.0588235294117647,0.4117647058823529,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.8235294117647058,0.7352941176470589,0.2647058823529412,0.6470588235294118,0.088235294117647,0.0294117647058823,0.2352941176470588,0.0,0.5588235294117647,0.4411764705882353,0.0,0.0,0.1176470588235294,0.0,0.2058823529411764,0.0,0.1764705882352941,0.0,0.088235294117647,0.0,0.0588235294117647,0.3529411764705882,0.0,0.0,0.0,0.8823529411764706,0.1176470588235294,0.0,0.0,0.1470588235294117,0.0,0.0,0.0,0.0,0.7647058823529411,0.088235294117647,0.2058823529411764,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0294117647058823,0.0294117647058823,0.1764705882352941,0.0,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0294117647058823,0.2058823529411764,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.3823529411764705,0.088235294117647,0.0,0.0,0.0,0.4411764705882353,0.0588235294117647,,,,,,,,,,
2018-09-01,Tower Hamlets,57.0,7.0,3.0,72.0,76.0,75.0,85.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2413793103448276,0.0344827586206896,0.0689655172413793,0.1724137931034483,0.1724137931034483,0.3103448275862069,0.3793103448275862,0.6206896551724138,0.896551724137931,0.1034482758620689,0.2758620689655172,0.0344827586206896,0.3793103448275862,0.3103448275862069,0.0,0.5862068965517241,0.4137931034482758,0.0,0.0,0.1379310344827586,0.0,0.5172413793103449,0.0,0.1379310344827586,0.0,0.1034482758620689,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.896551724137931,0.0344827586206896,0.0,0.0,0.4137931034482758,0.0344827586206896,0.0,0.0,0.0,0.3793103448275862,0.1379310344827586,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1379310344827586,0.0,0.0,0.0689655172413793,0.1724137931034483,0.0,0.0,0.3793103448275862,0.0,0.0,0.1379310344827586,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,0.0344827586206896,0.0689655172413793,0.0,0.0689655172413793,0.0,0.5172413793103449,0.1034482758620689,,,,,,,,,,
2018-09-01,Waltham Forest,52.0,2.0,28.0,54.0,61.0,73.0,75.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2777777777777778,0.0,0.3333333333333333,0.0555555555555555,0.0,0.3333333333333333,0.4722222222222222,0.5277777777777778,0.8055555555555556,0.1944444444444444,0.5,0.0277777777777777,0.1388888888888889,0.3055555555555556,0.0277777777777777,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0277777777777777,0.0,0.3055555555555556,0.0,0.1944444444444444,0.0,0.1944444444444444,0.0,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.9722222222222222,0.0277777777777777,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.4166666666666667,0.25,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1944444444444444,0.0,0.1666666666666666,0.0277777777777777,0.0,0.0277777777777777,0.1388888888888889,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.1944444444444444,0.0,0.0,0.0,0.0,0.5,0.25,,,,,,,,,,
2018-09-01,Wandsworth,76.0,8.0,3.0,8.0,8.0,79.0,88.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,12.0,15180.0,0.0,1500.0,0.0,12030.0,235785.0,0.0,5580.0,0.0,0.1071428571428571,0.0357142857142857,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.4285714285714285,0.6428571428571429,0.3571428571428571,0.8928571428571429,0.1071428571428571,0.5,0.0357142857142857,0.1071428571428571,0.3571428571428571,0.0,0.6071428571428571,0.3928571428571428,0.0,0.0,0.1785714285714285,0.0,0.1785714285714285,0.0,0.1785714285714285,0.0,0.1785714285714285,0.0,0.1785714285714285,0.1071428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0357142857142857,0.0,0.2857142857142857,0.25,0.1071428571428571,0.0,0.0,0.0357142857142857,0.0,0.0,0.1071428571428571,0.0357142857142857,0.0,0.0714285714285714,0.0,0.0,0.1071428571428571,0.1071428571428571,0.0,0.0,0.3571428571428571,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,,,,,,,,,,
2019-09-01,Barking and Dagenham,57.0,11.0,34.0,65.0,64.0,79.0,84.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2068965517241379,0.0,0.0344827586206896,0.3103448275862069,0.1379310344827586,0.3103448275862069,0.4482758620689655,0.5517241379310345,0.8620689655172413,0.1379310344827586,0.5172413793103449,0.0689655172413793,0.1724137931034483,0.2413793103448276,0.0,0.7241379310344828,0.2758620689655172,0.0,0.0,0.0344827586206896,0.0,0.2758620689655172,0.0,0.3448275862068966,0.0,0.2068965517241379,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2413793103448276,0.1724137931034483,0.0,0.0344827586206896,0.0,0.3793103448275862,0.1724137931034483,0.1379310344827586,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0,0.3793103448275862,0.0,0.0,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0,0.0,0.2413793103448276,0.0,0.0,0.1379310344827586,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0,0.3448275862068966,0.2413793103448276,,,,,,,,,,
2019-09-01,Barnet,58.0,14.0,39.0,77.0,75.0,79.0,89.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,357232.0,600.0,720.0,2640.0,0.0,2760.0,479610.0,540.0,47340.0,0.0,0.3333333333333333,0.0,0.303030303030303,0.1212121212121212,0.0303030303030303,0.2121212121212121,0.3939393939393939,0.6060606060606061,0.9090909090909092,0.0909090909090909,0.3636363636363636,0.0606060606060606,0.0909090909090909,0.1818181818181818,0.303030303030303,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0909090909090909,0.0,0.3333333333333333,0.0,0.1818181818181818,0.0,0.2121212121212121,0.0,0.0606060606060606,0.1212121212121212,0.0,0.0,0.0,0.9393939393939394,0.0606060606060606,0.0,0.0,0.2121212121212121,0.0,0.0909090909090909,0.1212121212121212,0.0,0.3636363636363636,0.2121212121212121,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0606060606060606,0.0,0.0909090909090909,0.0303030303030303,0.0,0.0,0.2727272727272727,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0909090909090909,0.0606060606060606,0.0,0.0303030303030303,0.0,0.6363636363636364,0.1515151515151515,,,,,,,,,,
2019-09-01,Bexley,64.0,24.0,44.0,67.0,67.0,8.0,83.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172663.0,514970.0,7320.0,0.0,3720.0,0.0,11100.0,361065.0,0.0,12900.0,0.0,0.3333333333333333,0.0333333333333333,0.3666666666666666,0.0666666666666666,0.0333333333333333,0.1666666666666666,0.3,0.7,0.7333333333333333,0.2666666666666666,0.7666666666666667,0.1,0.0,0.1333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0333333333333333,0.0,0.2,0.0,0.1333333333333333,0.0,0.2,0.3,0.0,0.0,0.0,0.9666666666666668,0.0333333333333333,0.0,0.0,0.1333333333333333,0.1,0.0333333333333333,0.0,0.0,0.6666666666666666,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.3,0.0666666666666666,0.0,0.0,0.1,0.0,0.1,0.2333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,,,,,,,,,,
